"totalPaticipant","totalOrder","totalOrderAccept","totalOrderReject","WB","WB_after","Ham","Ham_after","Onion","Onion_after","Pickle","Pickle_after","Tuna","Tuna_after","Spread","Spread_after"
"0","0","0","0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0"
"5","500","500","0","100000.0","58000.0","100000.0","75000.0","0.0","0.0","0.0","0.0","0.0","0.0","100000.0","97000.0"
"5","500","500","0","58000.0","16000.0","75000.0","50000.0","0.0","0.0","0.0","0.0","0.0","0.0","97000.0","94000.0"
"5","500","190","310","16000.0","40.0","50000.0","40500.0","0.0","0.0","0.0","0.0","0.0","0.0","94000.0","92860.0"
"5","500","0","500","40.0","40.0","40500.0","40500.0","0.0","0.0","0.0","0.0","0.0","0.0","92860.0","92860.0"
"5","500","0","500","40.0","40.0","40500.0","40500.0","0.0","0.0","0.0","0.0","0.0","0.0","92860.0","92860.0"
"5","500","0","500","40.0","40.0","40500.0","40500.0","0.0","0.0","0.0","0.0","0.0","0.0","92860.0","92860.0"
"5","500","0","500","40.0","40.0","40500.0","40500.0","0.0","0.0","0.0","0.0","0.0","0.0","92860.0","92860.0"
"5","650","650","0","100040.0","45440.0","140500.0","75500.0","0.0","0.0","0.0","0.0","0.0","0.0","92860.0","88960.0"
"5","650","540","110","45440.0","80.0","75500.0","42000.0","0.0","0.0","0.0","0.0","0.0","0.0","88960.0","85720.0"
"5","650","0","650","80.0","80.0","42000.0","42000.0","0.0","0.0","0.0","0.0","0.0","0.0","85720.0","85720.0"
"5","650","0","650","80.0","80.0","42000.0","42000.0","0.0","0.0","0.0","0.0","0.0","0.0","85720.0","85720.0"
"5","650","0","650","80.0","80.0","42000.0","42000.0","0.0","0.0","0.0","0.0","0.0","0.0","85720.0","85720.0"
"5","650","0","650","80.0","80.0","42000.0","42000.0","0.0","0.0","0.0","0.0","0.0","0.0","85720.0","85720.0"
"5","650","0","650","80.0","80.0","42000.0","42000.0","0.0","0.0","0.0","0.0","0.0","0.0","85720.0","85720.0"
"5","650","650","0","210040.0","155440.0","126500.0","61500.0","0.0","0.0","0.0","0.0","0.0","0.0","85720.0","81820.0"
"5","650","650","0","155440.0","100840.0","61500.0","22500.0","0.0","0.0","0.0","0.0","0.0","0.0","81820.0","77920.0"
"5","650","450","200","100840.0","63040.0","22500.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","77920.0","75220.0"
"5","650","0","650","63040.0","63040.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","75220.0","75220.0"
"5","650","0","650","63040.0","63040.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","75220.0","75220.0"
"5","650","0","650","63040.0","63040.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","75220.0","75220.0"
"5","650","0","650","63040.0","63040.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","75220.0","75220.0"
"5","650","650","0","419960.0","310760.0","170500.0","138000.0","0.0","0.0","0.0","0.0","0.0","0.0","75220.0","71320.0"
"5","500","500","0","310760.0","260360.0","138000.0","113000.0","0.0","0.0","0.0","0.0","0.0","0.0","71320.0","68320.0"
"5","500","500","0","260360.0","218360.0","113000.0","88000.0","0.0","0.0","0.0","0.0","0.0","0.0","68320.0","65320.0"
"5","500","500","0","218360.0","176360.0","88000.0","63000.0","0.0","0.0","0.0","0.0","0.0","0.0","65320.0","62320.0"
"5","500","500","0","176360.0","134360.0","63000.0","38000.0","0.0","0.0","0.0","0.0","0.0","0.0","62320.0","59320.0"
"5","500","500","0","134360.0","92360.0","38000.0","13000.0","0.0","0.0","0.0","0.0","0.0","0.0","59320.0","56320.0"
"5","500","260","240","92360.0","70520.0","13000.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","56320.0","54760.0"
"5","500","500","0","389680.0","305680.0","227500.0","202500.0","0.0","0.0","0.0","0.0","0.0","0.0","54760.0","51760.0"
"5","500","500","0","305680.0","238480.0","202500.0","177500.0","0.0","0.0","0.0","0.0","0.0","0.0","51760.0","48760.0"
"5","500","500","0","238480.0","196480.0","177500.0","152500.0","0.0","0.0","0.0","0.0","0.0","0.0","48760.0","45760.0"
"5","500","500","0","196480.0","154480.0","152500.0","127500.0","0.0","0.0","0.0","0.0","0.0","0.0","45760.0","42760.0"
"5","500","500","0","154480.0","112480.0","127500.0","102500.0","0.0","0.0","0.0","0.0","0.0","0.0","42760.0","39760.0"
"5","500","500","0","112480.0","70480.0","102500.0","77500.0","0.0","0.0","0.0","0.0","0.0","0.0","39760.0","36760.0"
"5","500","500","0","70480.0","28480.0","77500.0","52500.0","0.0","0.0","0.0","0.0","0.0","0.0","36760.0","33760.0"
"5","500","500","0","225920.0","158720.0","212000.0","162000.0","0.0","0.0","0.0","0.0","0.0","0.0","33760.0","30760.0"
"5","500","500","0","158720.0","116720.0","162000.0","112000.0","0.0","0.0","0.0","0.0","0.0","0.0","30760.0","27760.0"
"5","500","500","0","116720.0","74720.0","112000.0","87000.0","0.0","0.0","0.0","0.0","0.0","0.0","27760.0","24760.0"
"5","500","500","0","74720.0","32720.0","87000.0","62000.0","0.0","0.0","0.0","0.0","0.0","0.0","24760.0","21760.0"
"5","500","389","111","32720.0","44.0","62000.0","42550.0","0.0","0.0","0.0","0.0","0.0","0.0","21760.0","19426.0"
"5","500","0","500","44.0","44.0","42550.0","42550.0","0.0","0.0","0.0","0.0","0.0","0.0","19426.0","19426.0"
"5","500","0","500","44.0","44.0","42550.0","42550.0","0.0","0.0","0.0","0.0","0.0","0.0","19426.0","19426.0"
"5","500","500","0","181564.0","139564.0","115050.0","65050.0","0.0","0.0","0.0","0.0","0.0","0.0","19426.0","16426.0"
"5","500","500","0","139564.0","97564.0","65050.0","25050.0","0.0","0.0","0.0","0.0","0.0","0.0","16426.0","13426.0"
"5","500","500","0","97564.0","55564.0","25050.0","50.0","0.0","0.0","0.0","0.0","0.0","0.0","13426.0","10426.0"
"5","500","1","499","55564.0","55480.0","50.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","10426.0","10420.0"
"5","500","0","500","55480.0","55480.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","10420.0","10420.0"
"5","500","0","500","55480.0","55480.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","10420.0","10420.0"
"5","500","0","500","55480.0","55480.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","0.0","10420.0","10420.0"
"5","500","500","0","349436.0","265436.0","132450.0","107450.0","0.0","0.0","0.0","0.0","0.0","0.0","11994.0","7420.0"
"5","500","500","0","265436.0","215036.0","107450.0","82450.0","0.0","0.0","0.0","0.0","0.0","0.0","7420.0","4420.0"
"5","500","500","0","215036.0","173036.0","82450.0","57450.0","0.0","0.0","0.0","0.0","0.0","0.0","4420.0","1420.0"
"5","500","236","264","173036.0","153212.0","57450.0","45650.0","0.0","0.0","0.0","0.0","0.0","0.0","1420.0","4.0"
"5","500","0","500","153212.0","153212.0","45650.0","45650.0","0.0","0.0","0.0","0.0","0.0","0.0","4.0","4.0"
"5","500","0","500","153212.0","153212.0","45650.0","45650.0","0.0","0.0","0.0","0.0","0.0","0.0","4.0","4.0"
"5","500","0","500","153212.0","153212.0","45650.0","45650.0","0.0","0.0","0.0","0.0","0.0","0.0","4.0","4.0"
"5","500","500","0","391732.0","307732.0","220650.0","170650.0","0.0","0.0","0.0","0.0","0.0","0.0","10584.0","7584.0"
"5","500","500","0","307732.0","223732.0","170650.0","125650.0","0.0","0.0","0.0","0.0","0.0","0.0","7584.0","4584.0"
"5","500","500","0","223732.0","139732.0","125650.0","100650.0","0.0","0.0","0.0","0.0","0.0","0.0","4584.0","1584.0"
